id+1,X,Y,Z,tonne,au_ppm,cu_pct,block_val,slope
40763,1395.0,1425.0,405.0,60214.52,0.0,0.0,-295051.148,40.0
40764,1395.0,1425.0,435.0,1511.139,0.0,0.0,-7404.581099999999,40.0
40765,1395.0,1455.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40766,1395.0,1455.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40767,1395.0,1455.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40768,1395.0,1455.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40769,1395.0,1455.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40770,1395.0,1455.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40771,1395.0,1455.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40772,1395.0,1455.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40773,1395.0,1455.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40774,1395.0,1455.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40775,1395.0,1455.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40776,1395.0,1455.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40777,1395.0,1455.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40778,1395.0,1455.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40779,1395.0,1455.0,435.0,5418.32,0.0,0.0,-26549.768,40.0
40780,1395.0,1485.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40781,1395.0,1485.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40782,1395.0,1485.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40783,1395.0,1485.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40784,1395.0,1485.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40785,1395.0,1485.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40786,1395.0,1485.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40787,1395.0,1485.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40788,1395.0,1485.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40789,1395.0,1485.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40790,1395.0,1485.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40791,1395.0,1485.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40792,1395.0,1485.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40793,1395.0,1485.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40794,1395.0,1485.0,435.0,11718.719,0.0,0.0,-57421.723099999996,40.0
40795,1395.0,1515.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40796,1395.0,1515.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40797,1395.0,1515.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40798,1395.0,1515.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40799,1395.0,1515.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40800,1395.0,1515.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40801,1395.0,1515.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40802,1395.0,1515.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40803,1395.0,1515.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40804,1395.0,1515.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40805,1395.0,1515.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40806,1395.0,1515.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40807,1395.0,1515.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40808,1395.0,1515.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40809,1395.0,1515.0,435.0,19459.185,0.0,0.0,-95350.0065,40.0
40810,1395.0,1545.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40811,1395.0,1545.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40812,1395.0,1545.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40813,1395.0,1545.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40814,1395.0,1545.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40815,1395.0,1545.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40816,1395.0,1545.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40817,1395.0,1545.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40818,1395.0,1545.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40819,1395.0,1545.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40820,1395.0,1545.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40821,1395.0,1545.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40822,1395.0,1545.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40823,1395.0,1545.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40824,1395.0,1545.0,435.0,19294.51,0.0,0.0,-94543.09899999999,40.0
40825,1395.0,1575.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40826,1395.0,1575.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40827,1395.0,1575.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40828,1395.0,1575.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40829,1395.0,1575.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40830,1395.0,1575.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40831,1395.0,1575.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40832,1395.0,1575.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40833,1395.0,1575.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40834,1395.0,1575.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40835,1395.0,1575.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40836,1395.0,1575.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40837,1395.0,1575.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40838,1395.0,1575.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40839,1395.0,1575.0,435.0,13085.907,0.0,0.0,-64120.944299999996,40.0
40840,1395.0,1605.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40841,1395.0,1605.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40842,1395.0,1605.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40843,1395.0,1605.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40844,1395.0,1605.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40845,1395.0,1605.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40846,1395.0,1605.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40847,1395.0,1605.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40848,1395.0,1605.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40849,1395.0,1605.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40850,1395.0,1605.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40851,1395.0,1605.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40852,1395.0,1605.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40853,1395.0,1605.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40854,1395.0,1605.0,435.0,15109.284,0.0,0.0,-74035.4916,40.0
40855,1395.0,1635.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40856,1395.0,1635.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40857,1395.0,1635.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40858,1395.0,1635.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40859,1395.0,1635.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40860,1395.0,1635.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40861,1395.0,1635.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40862,1395.0,1635.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40863,1395.0,1635.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40864,1395.0,1635.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40865,1395.0,1635.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40866,1395.0,1635.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40867,1395.0,1635.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40868,1395.0,1635.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40869,1395.0,1635.0,435.0,21632.792,0.0,0.0,-106000.6808,40.0
40870,1395.0,1665.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40871,1395.0,1665.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40872,1395.0,1665.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40873,1395.0,1665.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40874,1395.0,1665.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40875,1395.0,1665.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40876,1395.0,1665.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40877,1395.0,1665.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40878,1395.0,1665.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40879,1395.0,1665.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40880,1395.0,1665.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40881,1395.0,1665.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40882,1395.0,1665.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40883,1395.0,1665.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40884,1395.0,1665.0,435.0,27125.383,0.0,0.0,-132914.37670000002,40.0
40885,1395.0,1695.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40886,1395.0,1695.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40887,1395.0,1695.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40888,1395.0,1695.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40889,1395.0,1695.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40890,1395.0,1695.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40891,1395.0,1695.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40892,1395.0,1695.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40893,1395.0,1695.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40894,1395.0,1695.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40895,1395.0,1695.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40896,1395.0,1695.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40897,1395.0,1695.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40898,1395.0,1695.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40899,1395.0,1695.0,435.0,31436.968,0.0,0.0,-154041.1432,40.0
40900,1395.0,1725.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40901,1395.0,1725.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40902,1395.0,1725.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40903,1395.0,1725.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40904,1395.0,1725.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40905,1395.0,1725.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40906,1395.0,1725.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40907,1395.0,1725.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40908,1395.0,1725.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40909,1395.0,1725.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40910,1395.0,1725.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40911,1395.0,1725.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40912,1395.0,1725.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40913,1395.0,1725.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40914,1395.0,1725.0,435.0,35314.701,0.0,0.0,-173042.0349,40.0
40915,1395.0,1755.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40916,1395.0,1755.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40917,1395.0,1755.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40918,1395.0,1755.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40919,1395.0,1755.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40920,1395.0,1755.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40921,1395.0,1755.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40922,1395.0,1755.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40923,1395.0,1755.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40924,1395.0,1755.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40925,1395.0,1755.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40926,1395.0,1755.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40927,1395.0,1755.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40928,1395.0,1755.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40929,1395.0,1755.0,435.0,37124.352,0.0,0.0,-181909.3248,40.0
40930,1395.0,1785.0,15.0,61200.012,0.0,0.0,-299880.0588,40.0
40931,1395.0,1785.0,45.0,61200.012,0.0,0.0,-299880.0588,40.0
40932,1395.0,1785.0,75.0,61200.012,0.0,0.0,-299880.0588,40.0
40933,1395.0,1785.0,105.0,61200.012,0.0,0.0,-299880.0588,40.0
40934,1395.0,1785.0,135.0,61200.012,0.0,0.0,-299880.0588,40.0
40935,1395.0,1785.0,165.0,61200.012,0.0,0.0,-299880.0588,40.0
40936,1395.0,1785.0,195.0,61200.012,0.0,0.0,-299880.0588,40.0
40937,1395.0,1785.0,225.0,61200.012,0.0,0.0,-299880.0588,40.0
40938,1395.0,1785.0,255.0,61200.012,0.0,0.0,-299880.0588,40.0
40939,1395.0,1785.0,285.0,61200.012,0.0,0.0,-299880.0588,40.0
40940,1395.0,1785.0,315.0,61200.012,0.0,0.0,-299880.0588,40.0
40941,1395.0,1785.0,345.0,61200.012,0.0,0.0,-299880.0588,40.0
40942,1395.0,1785.0,375.0,61200.012,0.0,0.0,-299880.0588,40.0
40943,1395.0,1785.0,405.0,61200.012,0.0,0.0,-299880.0588,40.0
40944,1395.0,1785.0,435.0,34983.738,0.0,0.0,-171420.3162,40.0
40945,1425.0,15.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
40946,1425.0,15.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
40947,1425.0,15.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
40948,1425.0,15.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
40949,1425.0,15.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
40950,1425.0,15.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
40951,1425.0,15.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
40952,1425.0,15.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
40953,1425.0,15.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
40954,1425.0,15.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
40955,1425.0,15.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
40956,1425.0,15.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
40957,1425.0,15.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
40958,1425.0,15.0,405.0,3587.25,0.0,0.0,-17577.525,45.0
40959,1425.0,45.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
40960,1425.0,45.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
40961,1425.0,45.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
40962,1425.0,45.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
40963,1425.0,45.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
40964,1425.0,45.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
40965,1425.0,45.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
40966,1425.0,45.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
40967,1425.0,45.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
40968,1425.0,45.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
40969,1425.0,45.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
40970,1425.0,45.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
40971,1425.0,45.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
40972,1425.0,45.0,405.0,2774.925,0.0,0.0,-13597.132500000002,45.0
40973,1425.0,75.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
40974,1425.0,75.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
40975,1425.0,75.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
40976,1425.0,75.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
40977,1425.0,75.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
40978,1425.0,75.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
40979,1425.0,75.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
40980,1425.0,75.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
40981,1425.0,75.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
40982,1425.0,75.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
40983,1425.0,75.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
40984,1425.0,75.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
40985,1425.0,75.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
40986,1425.0,75.0,405.0,1533.112,0.0,0.0,-7512.2488,45.0
40987,1425.0,105.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
40988,1425.0,105.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
40989,1425.0,105.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
40990,1425.0,105.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
40991,1425.0,105.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
40992,1425.0,105.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
40993,1425.0,105.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
40994,1425.0,105.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
40995,1425.0,105.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
40996,1425.0,105.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
40997,1425.0,105.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
40998,1425.0,105.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
40999,1425.0,105.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
41000,1425.0,105.0,405.0,2504.265,0.0,0.0,-12270.8985,45.0
41001,1425.0,135.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
41002,1425.0,135.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
41003,1425.0,135.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
41004,1425.0,135.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
41005,1425.0,135.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
41006,1425.0,135.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
41007,1425.0,135.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
41008,1425.0,135.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
41009,1425.0,135.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
41010,1425.0,135.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
41011,1425.0,135.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
41012,1425.0,135.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
41013,1425.0,135.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
41014,1425.0,135.0,405.0,5593.994,0.0,0.0,-27410.5706,45.0
41015,1425.0,165.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
41016,1425.0,165.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
41017,1425.0,165.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
41018,1425.0,165.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
41019,1425.0,165.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
41020,1425.0,165.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
41021,1425.0,165.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
41022,1425.0,165.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
41023,1425.0,165.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
41024,1425.0,165.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
41025,1425.0,165.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
41026,1425.0,165.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
41027,1425.0,165.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
41028,1425.0,165.0,405.0,9551.399,0.0,0.0,-46801.8551,45.0
41029,1425.0,195.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
41030,1425.0,195.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
41031,1425.0,195.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
41032,1425.0,195.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
41033,1425.0,195.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
41034,1425.0,195.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
41035,1425.0,195.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
41036,1425.0,195.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
41037,1425.0,195.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
41038,1425.0,195.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
41039,1425.0,195.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
41040,1425.0,195.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
41041,1425.0,195.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
41042,1425.0,195.0,405.0,16031.666,0.0,0.0,-78555.16339999999,45.0
41043,1425.0,225.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
41044,1425.0,225.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
41045,1425.0,225.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
41046,1425.0,225.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
41047,1425.0,225.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
41048,1425.0,225.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
41049,1425.0,225.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
41050,1425.0,225.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
41051,1425.0,225.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
41052,1425.0,225.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
41053,1425.0,225.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
41054,1425.0,225.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
41055,1425.0,225.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
41056,1425.0,225.0,405.0,18265.881,0.0,0.0,-89502.8169,45.0
41057,1425.0,255.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
41058,1425.0,255.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
41059,1425.0,255.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
41060,1425.0,255.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
41061,1425.0,255.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
41062,1425.0,255.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
41063,1425.0,255.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
41064,1425.0,255.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
41065,1425.0,255.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
41066,1425.0,255.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
41067,1425.0,255.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
41068,1425.0,255.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
41069,1425.0,255.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
41070,1425.0,255.0,405.0,16919.27,0.0,0.0,-82904.42300000001,45.0
41071,1425.0,285.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
41072,1425.0,285.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
41073,1425.0,285.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
41074,1425.0,285.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
41075,1425.0,285.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
41076,1425.0,285.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
41077,1425.0,285.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
41078,1425.0,285.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
41079,1425.0,285.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
41080,1425.0,285.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
41081,1425.0,285.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
41082,1425.0,285.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
41083,1425.0,285.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
41084,1425.0,285.0,405.0,15950.313,0.0,0.0,-78156.5337,45.0
41085,1425.0,315.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
41086,1425.0,315.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
41087,1425.0,315.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
41088,1425.0,315.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
41089,1425.0,315.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
41090,1425.0,315.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
41091,1425.0,315.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
41092,1425.0,315.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
41093,1425.0,315.0,255.0,61200.012,0.0,0.0,-299880.0588,45.0
41094,1425.0,315.0,285.0,61200.012,0.0,0.0,-299880.0588,45.0
41095,1425.0,315.0,315.0,61200.012,0.0,0.0,-299880.0588,45.0
41096,1425.0,315.0,345.0,61200.012,0.0,0.0,-299880.0588,45.0
41097,1425.0,315.0,375.0,61200.012,0.0,0.0,-299880.0588,45.0
41098,1425.0,315.0,405.0,17194.847,0.0,0.0,-84254.75030000001,45.0
41099,1425.0,345.0,15.0,61200.012,0.0,0.0,-299880.0588,45.0
41100,1425.0,345.0,45.0,61200.012,0.0,0.0,-299880.0588,45.0
41101,1425.0,345.0,75.0,61200.012,0.0,0.0,-299880.0588,45.0
41102,1425.0,345.0,105.0,61200.012,0.0,0.0,-299880.0588,45.0
41103,1425.0,345.0,135.0,61200.012,0.0,0.0,-299880.0588,45.0
41104,1425.0,345.0,165.0,61200.012,0.0,0.0,-299880.0588,45.0
41105,1425.0,345.0,195.0,61200.012,0.0,0.0,-299880.0588,45.0
41106,1425.0,345.0,225.0,61200.012,0.0,0.0,-299880.0588,45.0
